,squareMeters,numberOfRooms,hasYard,hasPool,floors,cityCode,isNewBuilt,hasStormProtector,hasStorageRoom,hasGuestRoom,price
8866,23228,50,0,1,97,46271,1,1,0,9,2331465.0
8867,4777,100,1,1,67,48321,1,0,0,5,487950.1
8868,23962,87,1,1,68,53837,1,1,1,3,2403326.5
8869,21018,51,0,1,75,85049,0,1,1,2,2110725.8
8870,16824,26,0,0,84,37607,1,1,0,10,1687837.0
8871,6036,86,1,0,46,73311,0,0,0,5,610661.5
8872,60937,34,1,0,18,34756,0,0,1,4,6099170.2
8873,84651,74,0,1,26,27443,1,1,1,9,8469947.7
8874,94474,84,0,0,98,73616,0,0,1,5,9455097.1
8875,51243,74,1,1,35,57298,0,0,0,0,5134128.7
8876,35586,81,0,1,80,15086,0,1,1,7,3570719.9
8877,89519,5,0,1,13,87969,0,0,0,6,8957404.4
8878,75340,98,1,1,27,30600,0,0,1,7,7545012.8
8879,68762,88,0,1,81,81480,1,0,1,4,6887470.1
8880,50539,81,1,1,89,50841,1,1,1,1,5063590.6
8881,38148,67,1,0,85,75326,1,0,1,0,3824209.0
8882,43613,23,0,0,27,76264,1,1,1,2,4364937.3
8883,86257,56,1,1,49,36365,1,0,0,2,8638974.0
8884,4194,4,0,1,30,43027,1,1,0,4,423479.9
8885,70519,25,1,1,79,15574,0,1,1,8,7063851.4
8886,55616,83,0,1,62,56356,0,1,1,3,5571452.7
8887,57041,24,1,0,94,21340,0,1,0,10,5710382.0
8888,39007,52,1,1,44,5308,1,0,1,8,3912800.9
8889,20869,86,1,0,84,74768,1,0,0,6,2092339.1
8890,27036,14,1,1,75,77326,1,1,1,3,2708288.0
8891,90536,74,0,0,68,89988,0,1,1,9,9059110.2
8892,97882,63,1,0,47,63089,0,0,0,4,9792988.9
8893,35287,53,1,1,33,74678,0,0,0,4,3535222.3
8894,91311,23,1,0,24,5657,0,0,1,8,9137559.1
8895,60596,82,1,0,39,71604,0,1,1,10,6063866.2
8896,73365,80,0,1,2,27930,0,0,0,7,7340329.1
8897,55281,18,0,0,26,44155,0,1,1,9,5531300.4
8898,42265,34,0,1,89,80134,0,1,1,2,4234147.9
8899,39595,81,1,1,96,19398,0,0,1,8,3974677.3
8900,83790,59,0,0,75,43163,0,0,0,1,8383752.0
8901,62977,47,1,1,15,97092,0,0,1,3,6305166.9
8902,49810,60,1,1,39,54867,0,1,1,1,4988534.0
8903,44782,83,1,1,77,84704,0,0,0,5,4488135.3
8904,79066,91,0,0,18,10621,0,1,0,10,7908197.9
8905,45091,71,1,1,78,55216,0,1,0,1,4523785.0
8906,16063,60,0,0,97,60433,1,0,1,5,1612339.6
8907,28920,1,1,0,72,88751,1,0,1,8,2901901.7
8908,29431,53,0,0,43,36821,1,0,1,7,2945626.3
8909,80671,65,0,0,6,37066,1,1,0,5,8068598.1
8910,98648,30,1,1,62,99801,1,1,1,3,9875795.7
8911,23336,38,0,1,23,6989,1,1,1,6,2336967.8
8912,65779,99,0,1,80,52650,1,1,1,5,6583911.6
8913,26508,7,1,1,82,79069,1,1,0,7,2663765.1
8914,82117,58,0,1,33,70276,1,1,1,7,8217020.4
8915,27949,59,1,0,77,87458,0,0,1,5,2803182.1
8916,58847,40,0,0,51,83007,1,1,0,0,5886368.5
8917,84311,4,0,1,58,74057,1,1,1,4,8442220.1
8918,9749,85,1,0,65,54807,0,0,0,9,980609.8
8919,1932,51,1,1,36,52283,1,0,1,8,201541.0
8920,83358,55,1,0,68,72913,1,0,1,0,8341911.5
8921,72006,4,0,0,83,65315,0,1,0,4,7209550.0
8922,80394,55,0,0,59,31003,1,1,1,5,8045936.2
8923,39132,30,1,1,68,90395,0,0,0,6,3924407.0
8924,89169,88,1,1,90,14403,1,0,0,10,8927281.1
8925,86467,68,0,1,22,9328,0,0,1,8,8650673.4
8926,54648,70,0,1,98,17849,0,1,0,9,5478307.3
8927,5856,98,1,1,95,39298,0,1,1,3,598716.2
8928,28722,7,1,0,54,23861,0,1,1,1,2881430.1
8929,54563,76,1,0,56,16918,0,1,1,0,5461061.4
8930,17847,97,0,1,71,51955,0,1,0,3,1791186.6
8931,69806,14,0,0,66,18070,0,0,1,2,6986562.0
8932,70178,27,0,1,41,17376,0,0,1,2,7025331.0
8933,68311,63,0,0,67,33484,0,1,1,0,6836540.2
8934,4258,51,1,0,30,90758,0,1,1,10,430099.3
8935,67140,4,0,1,51,51831,1,0,1,3,6722509.0
8936,14608,33,0,1,88,73583,0,1,0,3,1468435.1
8937,61185,39,0,0,48,81696,1,1,0,9,6121085.8
8938,1888,68,1,1,79,40408,0,1,0,4,199583.8
8939,92130,28,1,0,88,61968,1,1,0,2,9223934.4
8940,24516,100,0,1,67,80608,0,0,1,6,2458884.5
8941,55727,89,1,0,33,23092,0,0,1,3,5575798.5
8942,55558,95,1,0,100,99606,1,1,0,0,5559731.1
8943,98924,52,0,1,93,11880,1,0,0,9,9901248.1
8944,61279,54,1,1,1,97919,0,1,0,9,6134906.3
8945,19463,41,0,1,98,63615,0,1,1,3,1957103.6
8946,4449,49,1,0,40,17214,1,1,1,8,451954.6
8947,84634,7,1,0,89,83827,1,0,0,7,8473995.2
8948,75868,84,1,0,57,39271,0,1,1,7,7591848.7
8949,81639,62,0,0,15,62214,0,1,0,6,8165695.9
8950,49116,98,1,1,41,70412,1,0,0,3,4923159.3
8951,29711,75,1,1,59,33784,0,0,1,6,2981766.9
8952,77339,85,1,0,33,73371,0,1,0,6,7736919.6
8953,93471,43,0,1,30,34433,1,0,1,5,9355268.6
8954,42078,22,1,0,91,93568,0,1,0,5,4218276.8
8955,83730,38,0,0,7,51141,1,0,0,9,8373982.5
8956,93650,7,1,1,83,35653,0,0,1,7,9375981.5
8957,45125,77,1,1,51,97963,1,1,0,2,4522380.9
8958,36987,79,1,0,30,70948,1,1,1,10,3703916.3
8959,64425,30,0,0,17,75269,0,0,0,8,6443543.5
8960,13601,76,0,1,64,8319,1,0,1,8,1371932.7
8961,71595,100,0,1,4,7270,1,1,1,6,7164867.7
8962,19440,38,1,0,51,59267,1,0,1,6,1951851.0
8963,43251,88,0,0,43,60814,0,0,0,3,4326826.1
8964,90447,76,0,0,53,6421,1,0,1,2,9048782.9
8965,70636,85,1,0,95,36186,1,0,1,2,7073600.1
8966,51999,10,0,0,85,86210,1,1,1,2,5207606.7
8967,29498,18,0,1,80,85019,0,0,0,2,2961653.8
8968,59392,21,0,0,89,4962,1,1,1,2,5944482.4
8969,26656,89,1,1,81,6743,0,0,0,8,2681384.1
8970,84221,47,0,1,47,16858,0,1,0,4,8426342.4
8971,83175,86,1,1,91,37415,1,0,1,7,8330590.5
8972,72843,47,0,0,96,5857,1,0,1,7,7288205.9
8973,827,24,1,1,21,9011,0,0,0,9,89927.0
8974,36690,68,1,0,27,18808,1,0,0,0,3674806.4
8975,66847,50,0,1,33,63757,1,1,0,1,6688898.1
8976,22381,66,0,1,86,10972,0,1,1,2,2245020.0
8977,93244,20,0,0,63,58065,1,1,0,3,9328474.1
8978,70728,92,1,0,87,67799,0,1,0,2,7079449.0
8979,8300,93,0,1,72,25524,1,0,1,10,837253.5
8980,16859,93,0,0,70,74704,0,0,1,3,1690521.6
8981,71373,84,1,0,12,89969,1,1,1,1,7141743.1
8982,52871,6,0,0,14,84000,0,1,0,2,5287746.8
8983,4263,57,0,0,39,49609,0,0,1,9,430459.0
8984,83742,74,1,1,25,87689,0,0,1,5,8380708.0
8985,17505,36,1,1,37,16727,0,0,0,0,1762789.3
8986,14050,3,0,1,66,73565,1,1,1,7,1413507.8
8987,77370,86,0,1,23,41951,1,0,0,10,7743358.1
8988,6791,25,0,0,33,15992,0,0,0,9,680406.8
8989,77027,44,0,0,25,22176,1,1,1,8,7705249.6
8990,98843,64,0,0,73,64231,0,1,1,1,9888362.6
8991,94172,50,1,1,35,13446,0,1,1,8,9424252.7
8992,66518,20,0,1,96,40605,0,1,1,10,6658518.5
8993,27442,39,0,1,28,25795,1,1,0,10,2748800.8
8994,49592,24,1,0,34,82205,1,0,1,10,4963740.6
8995,89887,57,0,0,91,87207,0,1,1,7,8994730.1
8996,12865,65,0,1,69,7671,1,0,1,5,1294048.0
8997,33781,31,1,1,100,28936,1,0,0,2,3392580.3
8998,40933,29,1,1,84,99838,0,0,0,9,4100223.0
8999,81301,14,1,1,46,97862,0,0,1,2,8137029.7
9000,67761,81,1,1,5,71456,0,0,1,2,6785841.7
9001,20744,43,0,1,97,83820,1,0,0,2,2087930.4
9002,65934,69,1,1,69,35528,0,1,0,7,6602264.4
9003,50877,87,1,1,89,10814,0,1,0,5,5097460.2
9004,33055,10,0,1,12,63073,1,0,0,4,3308068.0
9005,75572,92,1,1,100,4321,0,1,1,10,7572270.3
9006,13914,4,1,0,70,9412,1,1,0,10,1398582.0
9007,80604,85,0,0,51,29337,0,1,1,9,8063954.1
9008,29613,52,1,0,26,90964,0,0,1,3,2964803.2
9009,81112,91,0,1,20,23925,1,1,1,6,8117647.5
9010,45860,83,1,1,26,68472,1,1,1,1,4591104.9
9011,261,48,0,1,28,83598,1,0,0,9,29996.6
9012,68825,4,1,1,13,46478,1,1,0,3,6888057.5
9013,26916,82,0,1,58,15630,0,0,1,2,2696491.3
9014,46421,43,1,0,23,27105,1,1,0,8,4646143.1
9015,59816,55,0,0,8,39743,0,0,1,10,5982821.9
9016,11149,43,1,1,58,7818,1,0,1,2,1124971.9
9017,71042,13,0,1,62,23316,1,0,0,7,7108064.6
9018,11875,33,1,0,38,75759,0,0,0,9,1191250.8
9019,63664,14,1,1,81,16902,1,0,1,0,6373958.3
9020,57431,18,0,0,91,73010,1,1,0,7,5752664.5
9021,52078,17,0,1,1,53361,1,1,0,8,5212915.3
9022,70757,54,0,1,1,2053,0,1,0,10,7078138.1
9023,30556,23,0,0,81,84084,1,1,0,1,3062451.2
9024,16809,13,0,0,36,66887,1,0,0,1,1685229.8
9025,5456,62,1,1,97,18199,1,1,1,0,557575.2
9026,12130,10,1,0,60,10900,1,0,1,2,1222904.2
9027,12551,24,0,0,53,78052,0,1,0,9,1257504.2
9028,61557,89,1,0,51,2036,0,0,0,6,6163797.1
9029,12939,55,0,0,48,27621,0,0,0,7,1298332.6
9030,85576,83,0,0,21,77949,1,0,1,8,8558422.8
9031,8064,33,1,0,27,1452,0,0,0,6,811290.2
9032,50599,93,1,1,89,21075,0,1,0,5,5067362.6
9033,53496,71,0,1,22,62086,0,0,0,2,5354040.1
9034,86405,77,1,0,75,37696,0,0,1,10,8643680.5
9035,18231,10,0,1,74,83758,1,0,1,9,1832629.3
9036,76918,24,0,0,27,69849,0,1,1,8,7694890.1
9037,40214,67,0,1,17,51436,1,1,1,7,4028553.5
9038,94801,98,1,0,79,38030,0,1,0,5,9487999.1
9039,20040,16,0,1,94,27517,0,1,1,1,2015414.9
9040,49942,7,1,0,98,24546,0,0,1,4,5003821.8
9041,52974,73,1,1,24,11740,0,0,0,3,5304662.4
9042,62710,17,1,0,54,59437,0,0,1,7,6279618.1
9043,66389,6,1,0,46,22064,1,0,1,9,6644576.3
9044,40619,50,1,0,27,84676,1,1,0,3,4066846.3
9045,59738,38,0,0,35,95952,1,1,1,1,5975675.2
9046,60842,28,1,0,4,70186,0,1,0,1,6087203.8
9047,95875,70,1,1,14,25701,1,0,0,1,9597732.8
9048,44803,64,0,0,18,2557,1,1,1,5,4483091.0
9049,40633,34,1,1,1,79484,1,0,1,3,4069305.2
9050,43359,53,0,1,9,53849,0,1,1,4,4340729.1
9051,98131,58,0,1,97,22812,1,0,1,1,9822005.2
9052,7101,73,0,1,6,62086,1,1,1,5,715591.2
9053,54469,53,0,0,88,42993,0,1,0,3,5455583.9
9054,67580,11,1,0,69,10759,1,1,0,3,6765906.5
9055,69893,70,0,0,65,20478,1,1,1,9,6991116.7
9056,31704,62,1,0,40,51559,1,0,1,4,3174667.4
9057,40557,64,1,0,19,70461,1,0,0,4,4061491.8
9058,75293,31,0,0,89,91810,1,1,1,6,7535976.1
9059,87596,67,0,1,94,51487,0,1,1,1,8772432.6
9060,77252,86,1,0,61,10655,0,1,1,10,7730648.1
9061,45963,28,0,1,55,47735,1,0,0,0,4607265.9
9062,36048,57,0,1,100,80407,0,0,0,1,3614178.6
9063,16058,46,0,1,58,49046,1,0,1,7,1612601.9
9064,50678,76,0,0,32,93121,1,1,1,8,5071621.2
9065,34835,98,0,0,64,40630,1,1,0,4,3489669.7
9066,80249,52,1,0,43,65461,1,1,0,1,8034277.8
9067,93670,99,1,0,4,22067,0,1,0,5,9372029.0
9068,73734,37,0,0,13,59519,1,1,0,7,7374998.1
9069,5058,64,1,1,63,55888,0,0,0,10,514459.0
9070,24957,3,1,1,83,16355,0,0,0,8,2506130.5
9071,7764,45,0,0,11,38153,1,1,0,4,777955.8
9072,93664,34,1,0,39,73912,0,0,1,4,9371580.0
9073,53104,91,1,0,4,42256,1,1,0,9,5314198.6
9074,57990,26,1,1,11,8626,0,0,0,0,5802883.2
9075,84308,40,0,0,52,54699,0,0,0,0,8433276.5
9076,48559,58,0,0,97,28966,0,0,0,9,4864445.8
9077,59971,45,0,0,54,69967,1,0,1,4,6000649.8
9078,29004,29,1,1,53,78322,0,1,0,2,2908364.1
9079,45524,90,1,0,56,56071,0,0,0,9,4562413.3
9080,18844,88,0,0,100,48241,1,1,1,4,1887200.6
9081,61141,97,0,1,83,8703,0,0,0,5,6121399.7
9082,21261,50,1,1,4,49121,1,1,1,3,2131594.8
9083,95602,86,0,1,64,1265,0,0,0,6,9566578.8
9084,8708,96,1,0,79,72852,1,1,0,9,879427.7
9085,91342,52,0,1,49,93512,1,0,0,3,9143600.9
9086,7789,28,1,0,92,35371,0,0,0,7,784603.8
9087,56726,12,1,1,81,63839,0,1,1,8,5683041.8
9088,40784,49,0,1,98,98513,1,1,1,9,4085952.8
9089,9448,58,1,0,49,93978,1,1,1,8,952004.0
9090,6570,80,1,1,52,55389,1,1,1,6,667714.0
9091,23213,89,0,1,42,83553,1,1,0,6,2327859.8
9092,26444,43,1,0,4,5572,0,0,0,9,2649524.7
9093,23320,96,0,0,88,58102,0,0,1,6,2337805.3
9094,92782,26,1,1,77,58537,1,1,0,5,9287161.0
9095,86163,4,0,0,59,77659,0,0,1,0,8621912.0
9096,10128,44,1,1,30,84658,1,0,0,3,1021009.4
9097,9861,87,0,1,26,47978,0,1,1,1,990552.0
9098,70435,46,0,1,58,45889,0,0,1,8,7048486.3
9099,67843,60,0,0,45,75296,0,1,1,0,6786741.8
9100,2871,83,1,1,44,52126,0,0,0,9,298537.8
9101,9008,42,1,0,65,52822,1,1,0,4,907736.9
9102,40037,5,0,1,96,42626,1,1,1,9,4012108.5
9103,11260,75,0,0,67,69016,1,0,1,6,1131709.8
9104,41212,31,0,0,98,83668,1,0,0,0,4128709.3
9105,91743,28,0,1,40,25035,1,0,1,2,9181611.0
9106,45738,30,1,1,69,42532,0,0,0,8,4583032.1
9107,636,47,0,1,59,29589,0,1,0,8,73625.1
9108,37171,56,1,0,61,75390,1,0,0,2,3723277.4
9109,11646,40,0,1,66,52451,1,0,1,2,1169371.7
9110,5620,94,0,0,56,99851,0,0,1,10,566525.6
9111,19373,99,1,1,75,82403,0,0,1,3,1949240.7
9112,32794,97,0,0,7,60293,0,0,1,2,3279960.6
9113,28373,73,0,0,83,4970,0,0,0,6,2842729.3
9114,89823,82,1,0,26,65210,0,0,1,10,8987070.2
9115,64533,32,0,0,5,17524,0,0,1,8,6454096.0
9116,17515,12,0,0,64,81495,0,0,1,0,1754203.2
9117,24040,90,0,1,93,79188,0,0,0,10,2412253.5
9118,48289,68,1,0,19,51010,1,0,1,0,4835241.5
9119,17513,98,0,0,36,58565,1,1,1,10,1754716.0
9120,20401,88,1,1,3,18235,0,1,1,1,2047409.4
9121,6009,55,0,1,56,24848,1,1,1,9,610176.9
9122,85104,7,1,0,37,23443,1,1,1,2,8517206.4
9123,65886,71,1,0,15,97439,0,1,1,4,6592196.2
9124,79096,79,1,1,15,30646,1,0,1,8,7917449.5
9125,95098,30,0,0,4,17095,0,0,1,2,9510300.2
9126,54336,38,1,1,13,48360,1,1,0,7,5442172.5
9127,85300,98,1,0,64,93491,1,0,0,3,8536653.2
9128,40906,58,0,1,29,15447,0,0,1,9,4094554.8
9129,82585,80,0,1,82,65846,0,0,0,0,8265084.4
9130,73021,10,1,0,76,78549,0,0,0,4,7311448.2
9131,57044,25,0,0,93,2309,1,0,1,4,5713004.2
9132,78882,100,1,0,63,73080,0,1,0,6,7893540.4
9133,56013,46,1,1,64,50170,1,1,1,8,5611203.0
9134,60863,52,0,0,44,33691,1,1,1,4,6091262.5
9135,83520,39,0,1,37,89961,0,1,0,2,8359050.2
9136,71848,86,0,0,61,44526,1,0,1,2,7189666.7
9137,69067,37,1,0,62,28313,1,0,0,4,6911055.0
9138,79653,4,0,1,19,78020,1,1,0,7,7972109.3
9139,16977,46,1,1,54,36800,0,1,0,6,1706568.9
9140,13594,8,0,0,73,26020,0,0,1,9,1365330.9
9141,4711,98,0,1,80,93410,1,1,1,0,478449.7
9142,89124,33,0,1,62,29301,1,0,1,10,8919357.3
9143,62599,8,0,1,37,9244,0,1,1,0,6268809.2
9144,74572,74,1,0,48,16796,1,1,1,4,7463538.3
9145,56197,81,0,1,39,73580,0,1,1,1,5625138.6
9146,66687,95,1,0,21,17551,0,1,0,4,6675401.0
9147,47519,8,1,1,95,3013,1,0,1,9,4759722.6
9148,21581,26,0,0,77,32881,0,0,1,0,2166100.7
9149,16956,25,0,1,69,20483,0,0,1,7,1705161.8
9150,56148,84,0,1,16,72996,0,0,1,8,5617858.7
9151,85429,20,0,0,28,59987,1,1,0,3,8546147.4
9152,84058,64,0,0,99,14929,1,0,0,2,8415755.4
9153,18604,63,0,0,23,15859,1,0,1,4,1861172.3
9154,90179,27,0,0,66,53762,1,1,1,9,9023038.9
9155,60135,62,1,1,86,83668,1,0,0,5,6024974.1
9156,45506,87,0,1,60,76009,0,1,0,9,4556396.6
9157,95730,43,1,1,85,59791,0,0,0,9,9583824.1
9158,51121,83,1,1,89,67182,1,0,1,9,5123563.7
9159,63915,68,0,0,49,73129,1,0,1,4,6395585.9
9160,9629,14,1,0,16,75989,0,1,1,8,968526.4
9161,68837,64,1,0,50,24666,1,0,0,4,6887892.3
9162,39239,29,0,1,97,59671,1,0,0,10,3933198.2
9163,58917,83,1,0,29,10245,0,0,0,0,5898396.6
9164,46921,77,1,1,44,97176,1,1,1,10,4697734.1
9165,65555,94,1,0,88,49355,0,1,0,0,6565694.1
9166,2355,94,0,0,95,74657,1,1,1,1,246001.0
9167,21851,93,0,1,57,85169,0,0,1,2,2188090.4
9168,19677,43,1,0,79,13663,0,1,0,8,1979423.0
9169,39661,59,0,0,83,97719,0,1,0,3,3974103.0
9170,20967,33,1,0,97,72112,0,1,1,4,2108465.5
9171,9057,34,0,0,50,11291,1,0,0,8,906900.7
9172,46301,51,1,0,48,51536,1,1,1,9,4637166.8
9173,92238,44,1,1,63,66384,0,0,1,1,9237221.8
9174,41880,55,0,1,87,28219,0,0,0,2,4192229.4
9175,44459,50,1,0,62,1648,1,0,0,7,4452340.4
9176,10821,73,0,1,17,8265,0,0,0,8,1086242.8
9177,24560,68,0,1,3,40529,0,0,1,6,2457903.9
9178,864,17,1,0,15,51196,0,1,0,9,89905.9
9179,23212,2,1,0,90,98531,1,0,0,8,2327333.5
9180,31459,86,1,1,27,61694,0,0,0,0,3155046.5
9181,80206,28,0,1,42,13253,0,1,1,10,8027224.4
9182,48926,54,1,0,57,76290,0,1,0,3,4896578.0
9183,9109,76,1,1,83,63352,0,1,1,8,923884.7
9184,48403,62,0,0,3,52029,1,0,0,10,4841127.6
9185,12011,74,1,1,28,40165,1,1,0,1,1208645.8
9186,6470,57,1,1,48,67161,1,0,1,6,656687.2
9187,55872,56,0,1,4,28242,1,1,0,8,5591474.8
9188,37213,79,0,1,95,89561,1,0,1,2,3734467.6
9189,55851,3,1,1,11,45177,1,0,1,9,5592415.4
9190,48395,65,0,1,38,38471,0,0,0,4,4845798.1
9191,27946,86,1,0,15,92094,1,0,1,9,2797128.9
9192,12066,49,0,0,41,76434,0,1,1,8,1207916.2
9193,59109,45,0,1,21,97310,0,0,0,0,5914617.3
9194,57801,64,1,0,41,43210,0,1,0,0,5787838.9
9195,1448,85,0,0,99,9174,0,0,1,8,154560.0
9196,40571,8,0,0,18,6526,1,0,1,8,4058935.4
9197,85030,1,1,0,48,19069,0,0,0,4,8509868.9
9198,26690,37,1,1,15,57994,0,1,1,4,2677484.6
9199,97110,95,0,1,21,19698,1,1,1,5,9717346.8
9200,77591,36,1,0,79,48726,1,0,0,1,7767753.2
9201,10109,6,0,0,81,22719,1,1,0,10,1018391.0
9202,3712,89,1,0,62,96538,1,0,0,8,378944.0
9203,61485,74,0,0,17,73421,1,0,0,7,6150376.8
9204,39818,4,1,0,94,98076,0,0,1,2,3990192.9
9205,24064,79,1,1,59,20729,1,1,1,8,2414680.5
9206,76818,13,0,0,81,43542,0,1,1,9,7688569.6
9207,96767,62,0,0,66,30455,0,0,0,5,9680781.7
9208,7184,30,1,0,11,96158,0,0,0,7,724159.8
9209,63062,60,0,0,37,73988,0,1,0,2,6307914.3
9210,33793,63,1,0,42,55220,1,0,1,5,3386082.0
9211,26089,2,0,0,60,75957,1,1,0,7,2615439.9
9212,9223,50,0,0,74,56384,1,1,1,9,927886.6
9213,64717,8,1,0,64,66333,0,1,0,3,6479615.8
9214,1513,95,0,0,43,99468,1,1,0,10,155010.2
9215,89008,84,1,1,72,4547,0,1,0,1,8911947.5
9216,4803,42,0,0,79,95739,0,1,0,9,485590.6
9217,64128,36,1,0,48,91696,1,1,1,0,6418143.9
9218,47956,61,0,0,69,39644,1,0,0,1,4800729.6
9219,96915,20,1,0,23,12882,0,0,1,7,9695754.0
9220,98025,98,1,0,90,26276,0,1,0,4,9813291.5
9221,95148,52,0,0,100,66463,1,1,0,10,9522550.8
9222,93283,87,0,1,25,38486,1,0,1,9,9333627.6
9223,80837,82,1,0,70,11128,1,0,1,1,8089906.3
9224,64869,79,1,0,22,62659,0,1,1,4,6492457.6
9225,44750,96,0,0,94,78156,0,1,1,3,4479097.8
9226,55840,89,0,1,11,56766,0,0,0,2,5588693.5
9227,40934,51,0,0,41,30430,1,1,0,7,4096884.8
9228,32951,20,1,0,53,75542,0,1,0,0,3300626.2
9229,99552,28,1,1,49,50409,1,0,1,6,9964331.3
9230,62093,12,0,1,94,65064,1,0,1,2,6222279.4
9231,72445,92,1,0,26,98594,1,1,0,0,7249734.3
9232,83352,88,1,1,91,4816,1,0,0,8,8348414.0
9233,65494,74,1,0,91,7397,1,1,0,0,6562471.4
9234,11084,97,0,1,79,50171,1,0,0,2,1113370.8
9235,81974,86,1,0,78,88702,0,1,1,1,8207704.3
9236,81262,32,1,0,41,1213,1,0,1,10,8132826.1
9237,78453,28,1,1,83,48638,1,0,0,7,7859262.7
9238,5598,10,0,0,38,94927,0,1,0,0,562211.4
9239,58852,48,1,1,79,75918,0,1,1,2,5892490.2
9240,32389,73,1,1,86,13176,0,0,0,5,3247575.7
9241,57798,52,0,1,31,51301,0,0,0,7,5783464.7
9242,45947,16,0,0,15,87857,1,0,0,5,4595814.9
9243,74390,42,1,0,14,86650,0,1,0,10,7441689.3
9244,56711,54,0,1,1,46415,1,1,0,6,5673734.4
9245,10048,75,0,0,34,19158,0,0,0,1,1006643.1
9246,68783,15,0,0,80,19508,0,0,1,9,6885739.4
9247,27586,100,0,0,64,65098,0,0,0,8,2762137.1
9248,74190,42,1,0,67,25155,0,1,0,1,7425893.7
9249,77724,78,0,0,79,83477,0,0,1,10,7779385.5
9250,78851,24,0,1,53,6869,0,0,0,4,7891785.8
9251,88521,38,1,0,97,90217,0,1,1,1,8857964.8
9252,72527,14,1,1,12,84533,1,0,0,7,7256618.5
9253,10987,48,1,1,93,63363,1,1,0,0,1106231.7
9254,81531,57,0,1,2,53236,0,0,1,2,8158198.0
9255,67870,60,1,1,24,18153,1,0,1,4,6793060.7
9256,68738,8,0,1,74,40326,0,0,0,4,6884205.0
9257,48452,5,1,0,53,71646,1,1,0,10,4853030.7
9258,51040,60,0,0,38,41889,1,0,1,6,5107385.6
9259,71549,58,1,1,85,70332,0,0,1,9,7163168.6
9260,60828,73,0,1,84,28914,1,0,0,6,6089951.8
9261,59348,61,0,1,19,30404,0,0,1,6,5938039.2
9262,26861,69,0,0,19,4795,0,1,1,2,2687627.3
9263,43278,23,1,1,99,50432,1,1,1,8,4340381.1
9264,41494,32,0,1,34,94675,1,1,0,4,4155958.7
9265,27881,8,0,0,92,11901,1,1,0,3,2797847.5
9266,8114,86,0,1,44,63646,1,1,1,3,817743.7
9267,92373,79,0,1,74,65143,0,0,0,5,9247617.6
9268,95337,63,1,0,65,79838,1,0,0,6,9543247.7
9269,5246,49,1,0,51,22707,1,1,0,6,532545.8
9270,52337,42,1,0,70,26023,0,1,0,7,5243778.9
9271,14894,65,0,1,40,36631,1,1,1,0,1495322.8
9272,87840,77,0,0,69,21101,1,1,1,2,8785859.3
9273,47765,15,0,1,66,14101,1,1,0,10,4781324.7
9274,99510,58,0,0,5,25524,1,0,0,7,9951800.2
9275,21364,73,1,1,42,64233,1,1,0,3,2145401.6
9276,58774,62,0,1,84,83549,1,0,1,4,5884531.1
9277,80922,7,1,1,98,2387,0,0,1,1,8105660.2
9278,62302,41,0,1,91,47651,1,0,0,4,6239702.0
9279,98032,81,1,1,41,82943,0,0,0,10,9812466.9
9280,42363,31,0,1,14,89548,0,1,1,2,4238826.0
9281,21536,48,1,1,67,63470,0,0,0,5,2165059.6
9282,86732,35,0,0,99,78316,1,1,0,10,8680037.6
9283,49305,80,0,1,87,17394,1,0,0,4,4939975.6
9284,48820,57,1,1,31,20037,1,1,0,1,4890832.7
9285,23407,51,0,1,53,67593,1,1,1,1,2350099.7
9286,14611,94,0,1,48,33314,1,0,1,3,1468749.4
9287,17368,92,1,1,37,35975,0,0,0,9,1745031.1
9288,77927,11,0,0,39,82622,1,0,1,9,7796739.1
9289,71436,8,1,1,26,84882,0,1,1,3,7149795.4
9290,82643,84,0,1,77,21741,1,0,1,5,8274608.3
9291,65273,91,0,1,29,78580,0,0,0,8,6533559.9
9292,58871,78,0,0,60,6876,0,1,0,8,5893000.0
9293,93506,86,1,0,73,7298,0,0,1,1,9355304.4
9294,81600,46,1,0,16,36380,1,0,1,2,8163638.8
9295,12716,25,1,0,78,77197,1,0,1,8,1278601.2
9296,46422,24,1,0,4,11433,1,0,1,7,4645311.6
9297,18106,34,0,1,9,49702,0,0,0,9,1813621.5
9298,22390,85,0,0,31,64465,1,0,0,1,2242019.1
9299,64982,47,1,0,46,34968,0,1,1,9,6501591.2
9300,6824,44,1,1,21,14837,1,0,0,5,690852.0
9301,69942,67,0,0,62,19382,1,1,0,9,7000444.8
9302,28247,72,0,1,97,19387,0,0,1,5,2837586.6
9303,83564,20,1,1,60,82650,1,1,1,2,8366616.0
9304,86720,7,1,0,22,64090,1,1,1,0,8676437.9
9305,53978,3,0,0,63,59998,0,0,0,7,5399425.1
9306,78993,50,1,0,72,7305,1,1,0,2,7905911.7
9307,19537,61,0,1,83,89083,0,0,0,5,1960626.0
9308,81330,81,0,0,12,79119,1,1,0,5,8134552.6
9309,55115,87,1,1,82,69769,0,0,0,1,5522593.9
9310,83615,21,1,1,76,85872,0,1,0,4,8367434.1
9311,24176,76,0,0,68,21829,1,1,1,4,2424926.0
9312,87186,13,0,1,98,78043,1,0,0,1,8725843.6
9313,76718,1,1,1,32,88773,0,1,0,10,7678291.3
9314,34686,70,1,1,45,36301,0,1,0,1,3478751.8
9315,1372,85,1,0,61,22030,0,0,1,2,141991.4
9316,85391,4,1,1,3,31387,1,0,0,6,8547440.7
